ID,LAND,TID,INDHOLD,SITC
236,Australien,2018,1085924,Kemikalier og relaterede produkter
237,Australien,2019,1108601,Kemikalier og relaterede produkter
238,Australien,2020,1172601,Kemikalier og relaterede produkter
239,Australien,2021,1666043,Kemikalier og relaterede produkter
251,Australsk Oceanien,2018,0,Kemikalier og relaterede produkter
252,Australsk Oceanien,2019,0,Kemikalier og relaterede produkter
253,Australsk Oceanien,2020,0,Kemikalier og relaterede produkter
254,Australsk Oceanien,2021,0,Kemikalier og relaterede produkter
266,Bahamas,2018,1283,Kemikalier og relaterede produkter
267,Bahamas,2019,819,Kemikalier og relaterede produkter
268,Bahamas,2020,1081,Kemikalier og relaterede produkter
269,Bahamas,2021,2363,Kemikalier og relaterede produkter
281,Bahrain,2018,128398,Kemikalier og relaterede produkter
282,Bahrain,2019,133275,Kemikalier og relaterede produkter
283,Bahrain,2020,149745,Kemikalier og relaterede produkter
284,Bahrain,2021,288273,Kemikalier og relaterede produkter
296,Bangladesh,2018,303580,Kemikalier og relaterede produkter
297,Bangladesh,2019,320222,Kemikalier og relaterede produkter
298,Bangladesh,2020,242699,Kemikalier og relaterede produkter
299,Bangladesh,2021,318657,Kemikalier og relaterede produkter
311,Barbados,2018,13957,Kemikalier og relaterede produkter
312,Barbados,2019,15942,Kemikalier og relaterede produkter
313,Barbados,2020,27368,Kemikalier og relaterede produkter
314,Barbados,2021,27681,Kemikalier og relaterede produkter
326,Belarus,2018,88393,Kemikalier og relaterede produkter
327,Belarus,2019,58660,Kemikalier og relaterede produkter
328,Belarus,2020,104171,Kemikalier og relaterede produkter
329,Belarus,2021,85939,Kemikalier og relaterede produkter
341,Belgien,2018,2625261,Kemikalier og relaterede produkter
342,Belgien,2019,3220434,Kemikalier og relaterede produkter
343,Belgien,2020,2403215,Kemikalier og relaterede produkter
344,Belgien,2021,2820389,Kemikalier og relaterede produkter
356,Belize,2018,0,Kemikalier og relaterede produkter
357,Belize,2019,0,Kemikalier og relaterede produkter
358,Belize,2020,0,Kemikalier og relaterede produkter
359,Belize,2021,0,Kemikalier og relaterede produkter
371,Benin,2018,222,Kemikalier og relaterede produkter
372,Benin,2019,238,Kemikalier og relaterede produkter
373,Benin,2020,7834,Kemikalier og relaterede produkter
374,Benin,2021,2468,Kemikalier og relaterede produkter
386,Bermuda,2018,23,Kemikalier og relaterede produkter
387,Bermuda,2019,0,Kemikalier og relaterede produkter
388,Bermuda,2020,56,Kemikalier og relaterede produkter
389,Bermuda,2021,0,Kemikalier og relaterede produkter
401,Bhutan,2018,32,Kemikalier og relaterede produkter
402,Bhutan,2019,49,Kemikalier og relaterede produkter
403,Bhutan,2020,236,Kemikalier og relaterede produkter
404,Bhutan,2021,5521,Kemikalier og relaterede produkter
416,Bolivia,2018,18665,Kemikalier og relaterede produkter
417,Bolivia,2019,30190,Kemikalier og relaterede produkter
418,Bolivia,2020,13680,Kemikalier og relaterede produkter
419,Bolivia,2021,17249,Kemikalier og relaterede produkter
431,"Bonaire, Sint Eustatius og Saba",2018,4108,Kemikalier og relaterede produkter
432,"Bonaire, Sint Eustatius og Saba",2019,1,Kemikalier og relaterede produkter
433,"Bonaire, Sint Eustatius og Saba",2020,0,Kemikalier og relaterede produkter
434,"Bonaire, Sint Eustatius og Saba",2021,3,Kemikalier og relaterede produkter
446,Bosnien-Hercegovina,2018,45203,Kemikalier og relaterede produkter
447,Bosnien-Hercegovina,2019,74578,Kemikalier og relaterede produkter
448,Bosnien-Hercegovina,2020,43651,Kemikalier og relaterede produkter
449,Bosnien-Hercegovina,2021,9760,Kemikalier og relaterede produkter
461,Botswana,2018,132,Kemikalier og relaterede produkter
462,Botswana,2019,81,Kemikalier og relaterede produkter
463,Botswana,2020,70,Kemikalier og relaterede produkter
464,Botswana,2021,127,Kemikalier og relaterede produkter
476,Bouvetøen,2018,0,Kemikalier og relaterede produkter
477,Bouvetøen,2019,0,Kemikalier og relaterede produkter
478,Bouvetøen,2020,0,Kemikalier og relaterede produkter
479,Bouvetøen,2021,0,Kemikalier og relaterede produkter
491,Brasilien,2018,2454899,Kemikalier og relaterede produkter
492,Brasilien,2019,3210341,Kemikalier og relaterede produkter
493,Brasilien,2020,2693168,Kemikalier og relaterede produkter
494,Brasilien,2021,3746406,Kemikalier og relaterede produkter
506,Britisk Oceanien,2018,84,Kemikalier og relaterede produkter
507,Britisk Oceanien,2019,0,Kemikalier og relaterede produkter
508,Britisk Oceanien,2020,0,Kemikalier og relaterede produkter
509,Britisk Oceanien,2021,0,Kemikalier og relaterede produkter
521,Britiske Jomfruøer,2018,2,Kemikalier og relaterede produkter
522,Britiske Jomfruøer,2019,0,Kemikalier og relaterede produkter
523,Britiske Jomfruøer,2020,0,Kemikalier og relaterede produkter
524,Britiske Jomfruøer,2021,0,Kemikalier og relaterede produkter
536,Britiske territorium i det Indiske Ocean,2018,24,Kemikalier og relaterede produkter
537,Britiske territorium i det Indiske Ocean,2019,0,Kemikalier og relaterede produkter
538,Britiske territorium i det Indiske Ocean,2020,0,Kemikalier og relaterede produkter
539,Britiske territorium i det Indiske Ocean,2021,1498,Kemikalier og relaterede produkter
551,Brunei,2018,247,Kemikalier og relaterede produkter
552,Brunei,2019,177,Kemikalier og relaterede produkter
553,Brunei,2020,318,Kemikalier og relaterede produkter
554,Brunei,2021,31,Kemikalier og relaterede produkter
566,Bulgarien,2018,306391,Kemikalier og relaterede produkter
567,Bulgarien,2019,294855,Kemikalier og relaterede produkter
568,Bulgarien,2020,319165,Kemikalier og relaterede produkter
569,Bulgarien,2021,365698,Kemikalier og relaterede produkter
581,Burkina Faso,2018,1537,Kemikalier og relaterede produkter
582,Burkina Faso,2019,666,Kemikalier og relaterede produkter
583,Burkina Faso,2020,5614,Kemikalier og relaterede produkter
584,Burkina Faso,2021,2234,Kemikalier og relaterede produkter
596,Burundi,2018,732,Kemikalier og relaterede produkter
597,Burundi,2019,7455,Kemikalier og relaterede produkter
598,Burundi,2020,544,Kemikalier og relaterede produkter
599,Burundi,2021,1884,Kemikalier og relaterede produkter
611,Cambodja,2018,21743,Kemikalier og relaterede produkter
612,Cambodja,2019,20830,Kemikalier og relaterede produkter
613,Cambodja,2020,37043,Kemikalier og relaterede produkter
614,Cambodja,2021,20807,Kemikalier og relaterede produkter
626,Cameroun,2018,5395,Kemikalier og relaterede produkter
627,Cameroun,2019,3493,Kemikalier og relaterede produkter
628,Cameroun,2020,8022,Kemikalier og relaterede produkter
629,Cameroun,2021,3510,Kemikalier og relaterede produkter
641,Canada,2018,2609017,Kemikalier og relaterede produkter
642,Canada,2019,2843191,Kemikalier og relaterede produkter
643,Canada,2020,2484334,Kemikalier og relaterede produkter
644,Canada,2021,2604001,Kemikalier og relaterede produkter
656,Caymanøerne,2018,2,Kemikalier og relaterede produkter
657,Caymanøerne,2019,0,Kemikalier og relaterede produkter
658,Caymanøerne,2020,0,Kemikalier og relaterede produkter
659,Caymanøerne,2021,0,Kemikalier og relaterede produkter
671,Centralafrikanske Republik,2018,0,Kemikalier og relaterede produkter
672,Centralafrikanske Republik,2019,192,Kemikalier og relaterede produkter
673,Centralafrikanske Republik,2020,322,Kemikalier og relaterede produkter
674,Centralafrikanske Republik,2021,1038,Kemikalier og relaterede produkter
686,Ceuta,2018,0,Kemikalier og relaterede produkter
687,Ceuta,2019,1026,Kemikalier og relaterede produkter
688,Ceuta,2020,77,Kemikalier og relaterede produkter
689,Ceuta,2021,0,Kemikalier og relaterede produkter
701,Chile,2018,361473,Kemikalier og relaterede produkter
702,Chile,2019,457315,Kemikalier og relaterede produkter
703,Chile,2020,391445,Kemikalier og relaterede produkter
704,Chile,2021,512701,Kemikalier og relaterede produkter
716,Cocosøerne,2018,0,Kemikalier og relaterede produkter
717,Cocosøerne,2019,0,Kemikalier og relaterede produkter
718,Cocosøerne,2020,0,Kemikalier og relaterede produkter
719,Cocosøerne,2021,0,Kemikalier og relaterede produkter
731,Colombia,2018,443925,Kemikalier og relaterede produkter
732,Colombia,2019,630630,Kemikalier og relaterede produkter
733,Colombia,2020,609516,Kemikalier og relaterede produkter
734,Colombia,2021,662832,Kemikalier og relaterede produkter
746,Comorerne,2018,26,Kemikalier og relaterede produkter
747,Comorerne,2019,0,Kemikalier og relaterede produkter
748,Comorerne,2020,0,Kemikalier og relaterede produkter
749,Comorerne,2021,22,Kemikalier og relaterede produkter
761,"Congo, Demokratiske Republik",2018,9763,Kemikalier og relaterede produkter
762,"Congo, Demokratiske Republik",2019,3854,Kemikalier og relaterede produkter
763,"Congo, Demokratiske Republik",2020,13800,Kemikalier og relaterede produkter
764,"Congo, Demokratiske Republik",2021,12734,Kemikalier og relaterede produkter
776,"Congo, Republikken",2018,502,Kemikalier og relaterede produkter
777,"Congo, Republikken",2019,1627,Kemikalier og relaterede produkter
778,"Congo, Republikken",2020,2136,Kemikalier og relaterede produkter
779,"Congo, Republikken",2021,5734,Kemikalier og relaterede produkter
791,Cookøerne,2018,0,Kemikalier og relaterede produkter
792,Cookøerne,2019,0,Kemikalier og relaterede produkter
793,Cookøerne,2020,0,Kemikalier og relaterede produkter
794,Cookøerne,2021,0,Kemikalier og relaterede produkter
806,Costa Rica,2018,74278,Kemikalier og relaterede produkter
807,Costa Rica,2019,104923,Kemikalier og relaterede produkter
808,Costa Rica,2020,85750,Kemikalier og relaterede produkter
809,Costa Rica,2021,102757,Kemikalier og relaterede produkter
821,Cuba,2018,81568,Kemikalier og relaterede produkter
822,Cuba,2019,81045,Kemikalier og relaterede produkter
823,Cuba,2020,89126,Kemikalier og relaterede produkter
824,Cuba,2021,82963,Kemikalier og relaterede produkter
836,Curacao,2018,788,Kemikalier og relaterede produkter
837,Curacao,2019,1521,Kemikalier og relaterede produkter
838,Curacao,2020,846,Kemikalier og relaterede produkter
839,Curacao,2021,122,Kemikalier og relaterede produkter
851,Cypern,2018,51798,Kemikalier og relaterede produkter
852,Cypern,2019,43658,Kemikalier og relaterede produkter
853,Cypern,2020,34303,Kemikalier og relaterede produkter
854,Cypern,2021,17582,Kemikalier og relaterede produkter
866,DDR,2018,0,Kemikalier og relaterede produkter
867,DDR,2019,0,Kemikalier og relaterede produkter
868,DDR,2020,0,Kemikalier og relaterede produkter
869,DDR,2021,0,Kemikalier og relaterede produkter
881,Diskretioneret,2018,0,Kemikalier og relaterede produkter
882,Diskretioneret,2019,0,Kemikalier og relaterede produkter
883,Diskretioneret,2020,0,Kemikalier og relaterede produkter
884,Diskretioneret,2021,0,Kemikalier og relaterede produkter
896,Djibouti,2018,5121,Kemikalier og relaterede produkter
897,Djibouti,2019,10266,Kemikalier og relaterede produkter
898,Djibouti,2020,4834,Kemikalier og relaterede produkter
899,Djibouti,2021,1818,Kemikalier og relaterede produkter
911,Dominica,2018,1046,Kemikalier og relaterede produkter
912,Dominica,2019,1253,Kemikalier og relaterede produkter
913,Dominica,2020,961,Kemikalier og relaterede produkter
914,Dominica,2021,312,Kemikalier og relaterede produkter
926,Dominikanske Republik,2018,90836,Kemikalier og relaterede produkter
927,Dominikanske Republik,2019,91500,Kemikalier og relaterede produkter
928,Dominikanske Republik,2020,73516,Kemikalier og relaterede produkter
929,Dominikanske Republik,2021,88702,Kemikalier og relaterede produkter
941,Ecuador,2018,59268,Kemikalier og relaterede produkter
942,Ecuador,2019,78153,Kemikalier og relaterede produkter
943,Ecuador,2020,73124,Kemikalier og relaterede produkter
944,Ecuador,2021,95759,Kemikalier og relaterede produkter
956,Egypten,2018,774428,Kemikalier og relaterede produkter
957,Egypten,2019,811643,Kemikalier og relaterede produkter
958,Egypten,2020,931189,Kemikalier og relaterede produkter
959,Egypten,2021,1122441,Kemikalier og relaterede produkter
971,El Salvador,2018,25003,Kemikalier og relaterede produkter
972,El Salvador,2019,23720,Kemikalier og relaterede produkter
973,El Salvador,2020,23628,Kemikalier og relaterede produkter
974,El Salvador,2021,8449,Kemikalier og relaterede produkter
986,Elfenbenskysten,2018,5864,Kemikalier og relaterede produkter
987,Elfenbenskysten,2019,7601,Kemikalier og relaterede produkter
988,Elfenbenskysten,2020,10828,Kemikalier og relaterede produkter
989,Elfenbenskysten,2021,20803,Kemikalier og relaterede produkter
1001,Eritrea,2018,2448,Kemikalier og relaterede produkter
1002,Eritrea,2019,1384,Kemikalier og relaterede produkter
1003,Eritrea,2020,8064,Kemikalier og relaterede produkter
1004,Eritrea,2021,2723,Kemikalier og relaterede produkter
1016,Estland,2018,224749,Kemikalier og relaterede produkter
1017,Estland,2019,252520,Kemikalier og relaterede produkter
1018,Estland,2020,265150,Kemikalier og relaterede produkter
1019,Estland,2021,324754,Kemikalier og relaterede produkter
1031,Eswantini,2018,0,Kemikalier og relaterede produkter
1032,Eswantini,2019,24,Kemikalier og relaterede produkter
1033,Eswantini,2020,0,Kemikalier og relaterede produkter
1034,Eswantini,2021,133,Kemikalier og relaterede produkter
1046,Etiopien,2018,26644,Kemikalier og relaterede produkter
1047,Etiopien,2019,30403,Kemikalier og relaterede produkter
1048,Etiopien,2020,33296,Kemikalier og relaterede produkter
1049,Etiopien,2021,55902,Kemikalier og relaterede produkter
1061,Falklandsøerne,2018,0,Kemikalier og relaterede produkter
1062,Falklandsøerne,2019,0,Kemikalier og relaterede produkter
1063,Falklandsøerne,2020,21,Kemikalier og relaterede produkter
1064,Falklandsøerne,2021,12,Kemikalier og relaterede produkter
1076,Fiji,2018,53,Kemikalier og relaterede produkter
1077,Fiji,2019,25,Kemikalier og relaterede produkter
1078,Fiji,2020,81,Kemikalier og relaterede produkter
1079,Fiji,2021,0,Kemikalier og relaterede produkter
1091,Filippinerne,2018,330360,Kemikalier og relaterede produkter
1092,Filippinerne,2019,398310,Kemikalier og relaterede produkter
1093,Filippinerne,2020,366750,Kemikalier og relaterede produkter
1094,Filippinerne,2021,313439,Kemikalier og relaterede produkter
1106,Finland,2018,2966980,Kemikalier og relaterede produkter
1107,Finland,2019,2722131,Kemikalier og relaterede produkter
1108,Finland,2020,3420948,Kemikalier og relaterede produkter
1109,Finland,2021,3837491,Kemikalier og relaterede produkter
1121,Forenede Arabiske Emirater,2018,655220,Kemikalier og relaterede produkter
1122,Forenede Arabiske Emirater,2019,798934,Kemikalier og relaterede produkter
1123,Forenede Arabiske Emirater,2020,835602,Kemikalier og relaterede produkter
1124,Forenede Arabiske Emirater,2021,874885,Kemikalier og relaterede produkter
1136,Frankrig og Monaco,2018,4951489,Kemikalier og relaterede produkter
1137,Frankrig og Monaco,2019,5492243,Kemikalier og relaterede produkter
1138,Frankrig og Monaco,2020,5685747,Kemikalier og relaterede produkter
1139,Frankrig og Monaco,2021,5733608,Kemikalier og relaterede produkter
1151,Fransk Guyana,2018,0,Kemikalier og relaterede produkter
1152,Fransk Guyana,2019,0,Kemikalier og relaterede produkter
1153,Fransk Guyana,2020,0,Kemikalier og relaterede produkter
1154,Fransk Guyana,2021,0,Kemikalier og relaterede produkter
1166,Fransk Polynesien,2018,15,Kemikalier og relaterede produkter
1167,Fransk Polynesien,2019,40,Kemikalier og relaterede produkter
1168,Fransk Polynesien,2020,8,Kemikalier og relaterede produkter
1169,Fransk Polynesien,2021,25,Kemikalier og relaterede produkter
1181,Franske besiddelser i det sydlige Indiske Ocean,2018,0,Kemikalier og relaterede produkter
1182,Franske besiddelser i det sydlige Indiske Ocean,2019,362,Kemikalier og relaterede produkter
1183,Franske besiddelser i det sydlige Indiske Ocean,2020,646,Kemikalier og relaterede produkter
1184,Franske besiddelser i det sydlige Indiske Ocean,2021,164,Kemikalier og relaterede produkter
1196,Fremmede tropper i Tyskland,2018,0,Kemikalier og relaterede produkter
1197,Fremmede tropper i Tyskland,2019,0,Kemikalier og relaterede produkter
1198,Fremmede tropper i Tyskland,2020,0,Kemikalier og relaterede produkter
1199,Fremmede tropper i Tyskland,2021,0,Kemikalier og relaterede produkter
1211,Færøerne,2018,285658,Kemikalier og relaterede produkter
1212,Færøerne,2019,305872,Kemikalier og relaterede produkter
1213,Færøerne,2020,343841,Kemikalier og relaterede produkter
1214,Færøerne,2021,400404,Kemikalier og relaterede produkter
1226,Gabon,2018,242,Kemikalier og relaterede produkter
1227,Gabon,2019,830,Kemikalier og relaterede produkter
1228,Gabon,2020,449,Kemikalier og relaterede produkter
1229,Gabon,2021,826,Kemikalier og relaterede produkter
1241,Gambia,2018,224,Kemikalier og relaterede produkter
1242,Gambia,2019,223,Kemikalier og relaterede produkter
1243,Gambia,2020,81,Kemikalier og relaterede produkter
1244,Gambia,2021,2,Kemikalier og relaterede produkter
1256,Gaza og Jericho,2018,0,Kemikalier og relaterede produkter
1257,Gaza og Jericho,2019,0,Kemikalier og relaterede produkter
1258,Gaza og Jericho,2020,0,Kemikalier og relaterede produkter
1259,Gaza og Jericho,2021,0,Kemikalier og relaterede produkter
1271,Georgien,2018,15105,Kemikalier og relaterede produkter
1272,Georgien,2019,16575,Kemikalier og relaterede produkter
1273,Georgien,2020,19635,Kemikalier og relaterede produkter
1274,Georgien,2021,23240,Kemikalier og relaterede produkter
1286,Ghana,2018,41878,Kemikalier og relaterede produkter
1287,Ghana,2019,42030,Kemikalier og relaterede produkter
1288,Ghana,2020,22819,Kemikalier og relaterede produkter
1289,Ghana,2021,33073,Kemikalier og relaterede produkter
1301,Gibraltar,2018,534,Kemikalier og relaterede produkter
1302,Gibraltar,2019,613,Kemikalier og relaterede produkter
1303,Gibraltar,2020,313,Kemikalier og relaterede produkter
1304,Gibraltar,2021,171,Kemikalier og relaterede produkter
1316,Grenada,2018,414,Kemikalier og relaterede produkter
1317,Grenada,2019,879,Kemikalier og relaterede produkter
1318,Grenada,2020,447,Kemikalier og relaterede produkter
1319,Grenada,2021,334,Kemikalier og relaterede produkter
1331,Grækenland,2018,655898,Kemikalier og relaterede produkter
1332,Grækenland,2019,628782,Kemikalier og relaterede produkter
1333,Grækenland,2020,906696,Kemikalier og relaterede produkter
1334,Grækenland,2021,871002,Kemikalier og relaterede produkter
1346,Grønland,2018,191946,Kemikalier og relaterede produkter
1347,Grønland,2019,187920,Kemikalier og relaterede produkter
1348,Grønland,2020,235555,Kemikalier og relaterede produkter
1349,Grønland,2021,252926,Kemikalier og relaterede produkter
1361,Guadeloupe,2018,0,Kemikalier og relaterede produkter
1362,Guadeloupe,2019,0,Kemikalier og relaterede produkter
1363,Guadeloupe,2020,0,Kemikalier og relaterede produkter
1364,Guadeloupe,2021,0,Kemikalier og relaterede produkter
1376,Guam,2018,1,Kemikalier og relaterede produkter
1377,Guam,2019,0,Kemikalier og relaterede produkter
1378,Guam,2020,140,Kemikalier og relaterede produkter
1379,Guam,2021,0,Kemikalier og relaterede produkter
1391,Guatemala,2018,18098,Kemikalier og relaterede produkter
1392,Guatemala,2019,17437,Kemikalier og relaterede produkter
1393,Guatemala,2020,21372,Kemikalier og relaterede produkter
1394,Guatemala,2021,18330,Kemikalier og relaterede produkter
1406,Guinea,2018,1312,Kemikalier og relaterede produkter
1407,Guinea,2019,3659,Kemikalier og relaterede produkter
1408,Guinea,2020,4119,Kemikalier og relaterede produkter
1409,Guinea,2021,5622,Kemikalier og relaterede produkter
1421,Guinea-Bissau,2018,112,Kemikalier og relaterede produkter
1422,Guinea-Bissau,2019,4,Kemikalier og relaterede produkter
1423,Guinea-Bissau,2020,472,Kemikalier og relaterede produkter
1424,Guinea-Bissau,2021,991,Kemikalier og relaterede produkter
1436,Guyana,2018,2558,Kemikalier og relaterede produkter
1437,Guyana,2019,748,Kemikalier og relaterede produkter
1438,Guyana,2020,2301,Kemikalier og relaterede produkter
1439,Guyana,2021,1608,Kemikalier og relaterede produkter
1451,Haiti,2018,1515,Kemikalier og relaterede produkter
1452,Haiti,2019,1284,Kemikalier og relaterede produkter
1453,Haiti,2020,2235,Kemikalier og relaterede produkter
1454,Haiti,2021,970,Kemikalier og relaterede produkter
1466,Heard- og McDonaldøerne,2018,0,Kemikalier og relaterede produkter
1467,Heard- og McDonaldøerne,2019,0,Kemikalier og relaterede produkter
1468,Heard- og McDonaldøerne,2020,0,Kemikalier og relaterede produkter
1469,Heard- og McDonaldøerne,2021,0,Kemikalier og relaterede produkter
1481,Honduras,2018,32454,Kemikalier og relaterede produkter
1482,Honduras,2019,31007,Kemikalier og relaterede produkter
1483,Honduras,2020,24063,Kemikalier og relaterede produkter
1484,Honduras,2021,19263,Kemikalier og relaterede produkter
1496,Hongkong,2018,264167,Kemikalier og relaterede produkter
1497,Hongkong,2019,297138,Kemikalier og relaterede produkter
1498,Hongkong,2020,360670,Kemikalier og relaterede produkter
1499,Hongkong,2021,270099,Kemikalier og relaterede produkter
1511,Indien,2018,1100974,Kemikalier og relaterede produkter
1512,Indien,2019,1248133,Kemikalier og relaterede produkter
1513,Indien,2020,1348469,Kemikalier og relaterede produkter
1514,Indien,2021,1323196,Kemikalier og relaterede produkter
1526,Indonesien,2018,244218,Kemikalier og relaterede produkter
1527,Indonesien,2019,356079,Kemikalier og relaterede produkter
1528,Indonesien,2020,313818,Kemikalier og relaterede produkter
1529,Indonesien,2021,299875,Kemikalier og relaterede produkter
1541,Irak,2018,295319,Kemikalier og relaterede produkter
1542,Irak,2019,264274,Kemikalier og relaterede produkter
1543,Irak,2020,336912,Kemikalier og relaterede produkter
1544,Irak,2021,366664,Kemikalier og relaterede produkter
1556,Iran,2018,1412067,Kemikalier og relaterede produkter
1557,Iran,2019,920009,Kemikalier og relaterede produkter
1558,Iran,2020,1161164,Kemikalier og relaterede produkter
1559,Iran,2021,630781,Kemikalier og relaterede produkter
1571,Irland,2018,1317028,Kemikalier og relaterede produkter
1572,Irland,2019,1587062,Kemikalier og relaterede produkter
1573,Irland,2020,1584482,Kemikalier og relaterede produkter
1574,Irland,2021,1683398,Kemikalier og relaterede produkter
1586,Island,2018,660673,Kemikalier og relaterede produkter
1587,Island,2019,617796,Kemikalier og relaterede produkter
1588,Island,2020,689474,Kemikalier og relaterede produkter
1589,Island,2021,755781,Kemikalier og relaterede produkter
1601,Israel,2018,426986,Kemikalier og relaterede produkter
1602,Israel,2019,624739,Kemikalier og relaterede produkter
1603,Israel,2020,868226,Kemikalier og relaterede produkter
1604,Israel,2021,1119216,Kemikalier og relaterede produkter
1616,Italien,2018,3641376,Kemikalier og relaterede produkter
1617,Italien,2019,3689249,Kemikalier og relaterede produkter
1618,Italien,2020,3315429,Kemikalier og relaterede produkter
1619,Italien,2021,3203965,Kemikalier og relaterede produkter
1631,Jamaica,2018,6902,Kemikalier og relaterede produkter
1632,Jamaica,2019,5418,Kemikalier og relaterede produkter
1633,Jamaica,2020,7414,Kemikalier og relaterede produkter
1634,Jamaica,2021,2094,Kemikalier og relaterede produkter
1646,Japan,2018,5604024,Kemikalier og relaterede produkter
1647,Japan,2019,6247405,Kemikalier og relaterede produkter
1648,Japan,2020,7476156,Kemikalier og relaterede produkter
1649,Japan,2021,7357878,Kemikalier og relaterede produkter
1661,Jordan,2018,219382,Kemikalier og relaterede produkter
1662,Jordan,2019,241914,Kemikalier og relaterede produkter
1663,Jordan,2020,262746,Kemikalier og relaterede produkter
1664,Jordan,2021,199607,Kemikalier og relaterede produkter
1676,Jugoslavien,2018,0,Kemikalier og relaterede produkter
1677,Jugoslavien,2019,0,Kemikalier og relaterede produkter
1678,Jugoslavien,2020,0,Kemikalier og relaterede produkter
1679,Jugoslavien,2021,0,Kemikalier og relaterede produkter
1691,Juleøen,2018,0,Kemikalier og relaterede produkter
1692,Juleøen,2019,0,Kemikalier og relaterede produkter
1693,Juleøen,2020,0,Kemikalier og relaterede produkter
1694,Juleøen,2021,0,Kemikalier og relaterede produkter
1706,Kanariske Øer,2018,0,Kemikalier og relaterede produkter
1707,Kanariske Øer,2019,0,Kemikalier og relaterede produkter
1708,Kanariske Øer,2020,0,Kemikalier og relaterede produkter
1709,Kanariske Øer,2021,0,Kemikalier og relaterede produkter
1721,Kap Verde,2018,1746,Kemikalier og relaterede produkter
1722,Kap Verde,2019,109,Kemikalier og relaterede produkter
1723,Kap Verde,2020,110,Kemikalier og relaterede produkter
1724,Kap Verde,2021,72,Kemikalier og relaterede produkter
1736,Kasakhstan,2018,113567,Kemikalier og relaterede produkter
