ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
41 Animalske olier og fedtstoffer,Sydyemen,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Sydyemen,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Sydyemen,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Syrien,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Syrien,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Syrien,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Syrien,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tadsjikistan,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tadsjikistan,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tadsjikistan,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tadsjikistan,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Taiwan,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Taiwan,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Taiwan,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Taiwan,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tanzania,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tanzania,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tanzania,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tanzania,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tchad,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tchad,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tchad,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tchad,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Thailand,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Thailand,Import,2019,5,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Thailand,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Thailand,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkiet,Import,2018,48,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkiet,Import,2019,158,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkiet,Import,2020,1,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkiet,Import,2021,21,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkoslovakiet,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkoslovakiet,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkoslovakiet,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tjekkoslovakiet,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Togo,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Togo,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Togo,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Togo,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tokelau,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tokelau,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tokelau,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tokelau,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tonga,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tonga,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tonga,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tonga,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Trinidad og Tobago,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Trinidad og Tobago,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Trinidad og Tobago,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Trinidad og Tobago,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tunesien,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tunesien,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tunesien,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tunesien,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turkmenistan,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turkmenistan,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turkmenistan,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turkmenistan,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turks- og CaicosÃ¸erne,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turks- og CaicosÃ¸erne,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turks- og CaicosÃ¸erne,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Turks- og CaicosÃ¸erne,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tuvalu,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tuvalu,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tuvalu,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tuvalu,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyrkiet,Import,2018,103202,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyrkiet,Import,2019,20028,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyrkiet,Import,2020,6949,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyrkiet,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyskland,Import,2018,146692,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyskland,Import,2019,138636,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyskland,Import,2020,119902,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Tyskland,Import,2021,139880,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uganda,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uganda,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uganda,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uganda,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ukraine,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ukraine,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ukraine,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ukraine,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ungarn,Import,2018,142,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ungarn,Import,2019,140,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ungarn,Import,2020,133,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ungarn,Import,2021,308,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uruguay,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uruguay,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uruguay,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uruguay,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USA,Import,2018,209017,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USA,Import,2019,137502,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USA,Import,2020,214392,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USA,Import,2021,88809,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USAs mindre Ã¸besiddelser,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USAs mindre Ã¸besiddelser,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USAs mindre Ã¸besiddelser,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,USAs mindre Ã¸besiddelser,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Usbekistan,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Usbekistan,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Usbekistan,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Usbekistan,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vanuatu,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vanuatu,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vanuatu,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vanuatu,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vatikanstaten,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vatikanstaten,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vatikanstaten,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vatikanstaten,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Venezuela,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Venezuela,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Venezuela,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Venezuela,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestbredden og Gaza,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestbredden og Gaza,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestbredden og Gaza,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestbredden og Gaza,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestindiske Ãer,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestindiske Ãer,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestindiske Ãer,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestindiske Ãer,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestsahara,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestsahara,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestsahara,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vestsahara,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vietnam,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vietnam,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vietnam,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Vietnam,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Wallis og Futuna,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Wallis og Futuna,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Wallis og Futuna,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Wallis og Futuna,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Yemen,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Yemen,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Yemen,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Yemen,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zambia,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zambia,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zambia,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zambia,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zimbabwe,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zimbabwe,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zimbabwe,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Zimbabwe,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãkvatorialguinea,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãkvatorialguinea,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãkvatorialguinea,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãkvatorialguinea,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãsttimor,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãsttimor,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãsttimor,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãsttimor,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãstrig,Import,2018,303,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãstrig,Import,2019,67,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãstrig,Import,2020,4,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Ãstrig,Import,2021,15,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Diskretioneret,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Diskretioneret,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Diskretioneret,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Diskretioneret,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land EU-lande,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land EU-lande,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land EU-lande,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land EU-lande,Import,2021,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land 3. Lande,Import,2018,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land 3. Lande,Import,2019,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land 3. Lande,Import,2020,0,Mineralbrændstoffer og smøremidler
41 Animalske olier og fedtstoffer,Uoplyst land 3. Lande,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Afghanistan,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Afghanistan,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Afghanistan,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Afghanistan,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Albanien,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Albanien,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Albanien,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Albanien,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Algeriet,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Algeriet,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Algeriet,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Algeriet,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Oceanien,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Oceanien,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Oceanien,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Oceanien,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Samoa,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Samoa,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Samoa,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikansk Samoa,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikanske JomfruÃ¸er,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikanske JomfruÃ¸er,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikanske JomfruÃ¸er,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Amerikanske JomfruÃ¸er,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Andorra,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Andorra,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Andorra,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Andorra,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Angola,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Angola,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Angola,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Angola,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Anguilla,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Anguilla,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Anguilla,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Anguilla,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antarktis,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antarktis,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antarktis,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antarktis,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antigua og Barbuda,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antigua og Barbuda,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antigua og Barbuda,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Antigua og Barbuda,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Argentina,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Argentina,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Argentina,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Argentina,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Armenien,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Armenien,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Armenien,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Armenien,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aruba,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aruba,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aruba,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aruba,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aserbajdsjan,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aserbajdsjan,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aserbajdsjan,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Aserbajdsjan,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australien,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australien,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australien,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australien,Import,2021,146,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australsk Oceanien,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australsk Oceanien,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australsk Oceanien,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Australsk Oceanien,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahamas,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahamas,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahamas,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahamas,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahrain,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahrain,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahrain,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bahrain,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bangladesh,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bangladesh,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bangladesh,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Bangladesh,Import,2021,40,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Barbados,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Barbados,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Barbados,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Barbados,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belgien,Import,2018,17358,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belgien,Import,2019,17232,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belgien,Import,2020,25251,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belgien,Import,2021,32661,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belize,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belize,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belize,Import,2020,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Belize,Import,2021,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Benin,Import,2018,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Benin,Import,2019,0,Mineralbrændstoffer og smøremidler
42 Vegetabilske olier og fedtstoffer,Benin,Import,2020,0,Mineralbrændstoffer og smøremidler
