ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Taiwan,Eksport,2021,203,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Eksport,2020,234,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Eksport,2018,753,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Eksport,2019,68,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Eksport,2021,138,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Eksport,2018,170,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Eksport,2019,98,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Eksport,2020,96,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Eksport,2021,2442,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Eksport,2018,94,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Eksport,2018,927,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Eksport,2019,1115,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Eksport,2020,949,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Eksport,2021,709,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Eksport,2018,456,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Eksport,2019,719,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Eksport,2020,872,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Eksport,2021,4236,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Eksport,2018,47836,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Eksport,2019,45562,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Eksport,2020,69368,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Eksport,2021,87280,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ukraine,Eksport,2018,1899,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ukraine,Eksport,2019,2757,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ukraine,Eksport,2020,2679,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ukraine,Eksport,2021,2773,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ungarn,Eksport,2018,15,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ungarn,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ungarn,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ungarn,Eksport,2021,3,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uruguay,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uruguay,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uruguay,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uruguay,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USA,Eksport,2018,2449,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USA,Eksport,2019,662,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USA,Eksport,2020,1238,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USA,Eksport,2021,1192,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USAs mindre Ã¸besiddelser,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USAs mindre Ã¸besiddelser,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USAs mindre Ã¸besiddelser,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",USAs mindre Ã¸besiddelser,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Usbekistan,Eksport,2018,247,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Usbekistan,Eksport,2019,55,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Usbekistan,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Usbekistan,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vanuatu,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vanuatu,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vanuatu,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vanuatu,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vatikanstaten,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vatikanstaten,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vatikanstaten,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vatikanstaten,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Venezuela,Eksport,2018,32,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Venezuela,Eksport,2019,70,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Venezuela,Eksport,2020,18,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Venezuela,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestbredden og Gaza,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestbredden og Gaza,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestbredden og Gaza,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestbredden og Gaza,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestindiske Ãer,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestindiske Ãer,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestindiske Ãer,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestindiske Ãer,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestsahara,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestsahara,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestsahara,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vestsahara,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vietnam,Eksport,2018,26,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vietnam,Eksport,2019,16,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vietnam,Eksport,2020,485,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Vietnam,Eksport,2021,259,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Wallis og Futuna,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Wallis og Futuna,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Wallis og Futuna,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Wallis og Futuna,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Yemen,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Yemen,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Yemen,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Yemen,Eksport,2021,8,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zambia,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zambia,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zambia,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zambia,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zimbabwe,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zimbabwe,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zimbabwe,Eksport,2020,26,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Zimbabwe,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãkvatorialguinea,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãkvatorialguinea,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãkvatorialguinea,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãkvatorialguinea,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãsttimor,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãsttimor,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãsttimor,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãsttimor,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãstrig,Eksport,2018,3918,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãstrig,Eksport,2019,2704,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãstrig,Eksport,2020,2502,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Ãstrig,Eksport,2021,3027,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Diskretioneret,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Diskretioneret,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Diskretioneret,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Diskretioneret,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land EU-lande,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land EU-lande,Eksport,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land EU-lande,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land EU-lande,Eksport,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land 3. Lande,Eksport,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land 3. Lande,Eksport,2019,41,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land 3. Lande,Eksport,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uoplyst land 3. Lande,Eksport,2021,1,Mineralbrændstoffer og smøremidler
34 Gas,Afghanistan,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Afghanistan,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Afghanistan,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Afghanistan,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Albanien,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Albanien,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Albanien,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Albanien,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Algeriet,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Algeriet,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Algeriet,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Algeriet,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Oceanien,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Oceanien,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Oceanien,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Oceanien,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Samoa,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Samoa,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Samoa,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikansk Samoa,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikanske JomfruÃ¸er,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikanske JomfruÃ¸er,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikanske JomfruÃ¸er,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Amerikanske JomfruÃ¸er,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Andorra,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Andorra,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Andorra,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Andorra,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Angola,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Angola,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Angola,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Angola,Eksport,2021,2,Mineralbrændstoffer og smøremidler
34 Gas,Anguilla,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Anguilla,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Anguilla,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Anguilla,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Antarktis,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Antarktis,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Antarktis,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Antarktis,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Antigua og Barbuda,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Antigua og Barbuda,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Antigua og Barbuda,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Antigua og Barbuda,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Argentina,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Argentina,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Argentina,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Argentina,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Armenien,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Armenien,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Armenien,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Armenien,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Aruba,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Aruba,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Aruba,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Aruba,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Aserbajdsjan,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Aserbajdsjan,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Aserbajdsjan,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Aserbajdsjan,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Australien,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Australien,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Australien,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Australien,Eksport,2021,202,Mineralbrændstoffer og smøremidler
34 Gas,Australsk Oceanien,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Australsk Oceanien,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Australsk Oceanien,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Australsk Oceanien,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahamas,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahamas,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahamas,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahamas,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahrain,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahrain,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahrain,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Bahrain,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Bangladesh,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Bangladesh,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Bangladesh,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Bangladesh,Eksport,2021,0,Mineralbrændstoffer og smøremidler
34 Gas,Barbados,Eksport,2018,0,Mineralbrændstoffer og smøremidler
34 Gas,Barbados,Eksport,2019,0,Mineralbrændstoffer og smøremidler
34 Gas,Barbados,Eksport,2020,0,Mineralbrændstoffer og smøremidler
34 Gas,Barbados,Eksport,2021,0,Mineralbrændstoffer og smøremidler
